assists,champLevel,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,inhibitorKills,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,teamId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
4,14,0,0,12733,8,0,0,0,0,0,0,0,8949,8860,0,0,3,0,0,1,410,17105,5091,7454,8,0,8,7,200,0,94068,10332,15668,0,15,118690,16836,25613,4346,193,93,1,0,7516,1412,2490,0,17,2,2,9,0
0,14,7707,2412,18696,7,0,0,0,0,0,0,0,9418,9150,0,1,4,8,3,1,430,111,111,6823,12,4,5,8,200,0,106795,10220,15119,0,12,113725,10408,26149,6128,161,163,1,0,6819,76,4207,1,21,2,3,10,0
5,11,625,103,6565,11,0,0,0,0,0,0,0,7875,7600,0,0,1,0,0,1,206,3822,2498,3401,2,0,0,9,200,0,68016,10360,10795,0,17,71981,12993,15135,1042,152,162,3,0,142,134,938,0,12,2,2,7,0
5,10,3230,447,10794,7,0,0,0,0,0,0,0,6316,6275,0,0,3,0,0,1,510,9712,5465,5453,0,0,0,10,200,0,4154,1592,8888,0,24,19442,7088,15749,2882,25,163,5,0,5575,30,1407,0,51,5,5,32,0
6,12,5033,3908,14993,5,0,0,0,0,0,0,0,9768,9300,0,2,4,0,2,1,710,77582,12998,4595,11,0,11,1,100,0,15767,2205,10362,0,5,93881,15333,15331,2571,150,82,1,0,532,130,373,0,18,2,3,9,0
4,11,8719,352,17851,4,0,0,1,0,0,0,0,8903,8275,0,1,7,0,5,1,615,20745,1376,9479,75,14,45,2,100,0,79963,8728,11697,0,13,109635,11256,21447,6311,34,331,1,0,8926,1151,269,1,24,8,5,13,0
4,8,0,0,14577,7,0,0,0,0,0,0,0,4471,4300,0,0,1,0,0,1,514,19,19,8183,0,0,0,3,100,0,13279,6151,10820,0,12,18995,8090,19285,951,21,50,1,0,5696,1919,282,0,23,6,4,14,0
3,12,1213,246,12951,2,0,0,0,0,0,0,0,6950,6825,0,0,1,0,0,1,698,41059,4025,6223,1,0,0,4,100,0,38451,2409,8182,0,22,80315,6518,14504,1542,160,384,2,0,804,84,98,0,9,1,0,8,0
0,11,3674,1287,4045,2,0,0,0,0,0,0,0,7443,7275,0,0,1,523,0,1,485,2554,371,3627,6,0,6,5,100,0,79779,8528,5075,0,12,87594,9019,8703,2183,151,155,3,0,5260,120,0,0,23,1,5,8,0
10,13,4531,1964,24667,1,0,0,0,1,0,1,0,7825,7870,0,0,1,25,0,1,474,61593,8957,5663,9,2,0,6,200,0,16353,1425,13907,0,46,77947,10382,20896,7936,119,358,1,0,0,0,1325,0,12,1,1,8,1
4,13,8684,4875,7376,6,2,0,0,1,0,0,0,9087,7675,0,1,5,0,4,2,417,7750,1979,5479,8,4,4,7,200,0,81997,10977,6861,0,7,97230,12956,12797,980,149,148,1,0,7482,0,457,1,33,3,8,8,1
8,13,6631,3321,3912,4,0,0,0,0,0,1,0,10069,10200,1,3,6,0,2,1,617,112275,17201,3056,18,5,9,8,200,0,10341,1234,5535,0,26,123068,18584,8985,560,165,266,1,0,451,147,394,0,22,8,2,12,1
15,10,11127,2848,4518,2,0,0,0,1,0,1,0,7706,6425,0,0,2,206,0,1,315,389,389,1966,1,1,0,9,200,0,29035,9549,5440,0,20,31135,9939,7964,11950,16,59,5,0,1710,0,557,1,53,7,6,24,1
9,12,39672,2407,8704,2,0,0,0,1,0,0,1,9569,7625,0,2,6,252,4,1,640,21433,2296,5008,93,21,30,10,200,0,81229,9919,13743,0,9,113316,13091,19423,7892,17,161,1,0,10653,876,671,3,37,6,7,7,1
4,12,4600,3337,4117,0,0,0,0,0,0,0,0,7844,7800,0,1,3,0,3,1,0,7447,746,2741,14,0,8,1,100,0,68468,7812,6111,0,11,80133,9119,9066,3376,157,52,1,0,4218,560,212,0,22,4,6,9,1
3,11,2141,2141,3654,3,0,0,0,0,0,0,0,6339,5250,0,0,1,0,0,1,405,2306,805,1207,0,0,0,2,100,0,54471,5132,5589,0,0,56777,5938,7236,1468,133,15,1,0,0,0,439,0,10,3,0,8,1
19,10,4190,3716,8817,0,0,0,0,0,0,0,1,6353,6150,0,0,0,0,0,0,0,13690,2001,2424,0,0,0,3,100,0,6379,1440,5664,0,14,24681,3441,8088,8036,22,75,3,0,4611,0,0,1,21,4,1,13,1
3,11,6744,6744,7161,0,4,0,1,0,0,1,0,10874,11500,0,1,12,313,12,3,0,1411,1096,2029,0,0,0,4,100,0,81015,16155,8720,0,15,82426,17252,10802,1861,155,197,2,1,0,0,52,5,13,2,2,7,1
3,11,16799,792,7833,1,2,0,0,0,0,0,0,8784,8425,0,1,10,0,9,3,190,84690,7922,2916,105,37,36,5,100,0,20424,1362,12418,0,8,114899,10380,15578,9787,14,162,2,1,9783,1095,244,0,26,7,3,10,1
0,9,0,0,3969,5,0,0,0,0,0,0,0,4596,4300,0,0,0,0,0,0,375,32908,3158,3936,0,0,0,6,200,0,7684,559,6830,0,11,40592,3718,11301,681,107,210,1,0,0,0,534,0,6,2,3,5,0
0,7,0,0,2791,5,0,0,0,0,0,0,0,3318,2550,0,0,0,186,0,0,315,0,0,1767,0,0,0,7,200,0,8057,2958,5239,0,21,8057,2958,7031,2809,11,79,3,0,0,0,24,0,20,2,5,14,0
0,9,2191,0,9636,5,0,0,0,0,0,0,0,4949,4850,0,1,3,0,2,1,326,17666,1018,3828,50,0,40,8,200,0,31648,3651,9704,0,13,51145,5130,14176,3526,20,126,1,0,1829,459,643,0,9,0,3,0,0
0,9,0,0,6894,6,0,0,0,0,0,0,0,4264,3875,0,0,0,0,0,0,180,34891,4767,1603,0,0,0,9,200,0,2235,0,8705,0,21,37127,4767,10592,0,93,54,0,0,0,0,284,0,17,2,7,6,0
1,10,753,753,8027,5,0,0,0,0,0,0,0,5474,5333,0,0,1,0,0,1,459,5244,1004,1665,0,0,0,10,200,0,42938,4247,10096,0,2,50698,5739,11931,2571,106,171,1,0,2515,488,170,0,10,0,2,5,0
8,18,15304,11655,27798,10,1,0,0,0,0,0,0,16042,15413,1,1,7,0,4,2,324,23711,3307,15600,12,0,12,1,100,0,165574,25481,24858,0,23,193410,29099,41508,4258,241,91,1,0,4123,309,1049,5,34,7,10,12,1
12,18,6931,304,17232,8,0,0,0,0,0,0,0,16370,16250,0,3,8,0,4,1,542,192691,25735,7564,24,0,16,2,100,0,21002,2704,20339,0,21,228005,28670,28535,7382,276,66,1,0,14311,230,631,0,39,4,11,7,1
21,18,20633,840,61255,7,2,0,0,0,0,0,0,14979,14275,0,2,6,0,4,2,770,51006,2518,15350,155,13,96,3,100,0,144377,17792,29464,0,25,208552,21426,45050,13457,42,579,1,0,13167,1115,235,0,54,13,8,24,1
22,17,3832,835,43961,7,0,0,0,0,0,0,0,11369,10000,0,1,4,0,2,1,509,2319,437,14792,3,0,3,4,100,0,45093,13884,19446,0,43,61697,19007,34563,4331,54,208,1,0,14283,4685,324,0,94,18,11,54,1
18,18,25409,7945,14678,9,4,0,0,0,0,0,0,23839,19575,0,5,20,0,9,4,402,316689,63876,14230,19,0,19,5,100,0,20047,4657,13092,1,33,344295,74012,27617,1633,303,922,1,1,7560,5479,295,4,26,1,8,11,1
14,16,4541,3104,65079,9,0,0,0,0,0,0,0,12868,13025,0,2,7,0,4,1,542,95042,25725,23204,0,0,0,6,200,0,22631,3520,29649,0,123,121113,29901,56740,21898,145,682,1,0,3440,655,3885,1,39,10,4,21,0
17,17,4995,3110,26761,9,0,0,0,0,0,0,1,16270,16525,1,2,9,0,5,1,732,165614,26837,19378,24,0,24,7,200,0,16202,2542,15123,0,63,183293,29379,36228,6317,239,312,1,0,1477,0,1726,1,45,9,12,12,0
19,15,7717,2445,17217,10,0,0,0,0,0,0,0,10612,9620,0,0,4,256,0,1,382,1351,1261,25100,4,0,0,8,200,0,53493,19959,12391,0,50,54845,21221,39500,19918,30,212,5,0,0,0,2007,0,99,14,12,58,0
7,18,14468,7180,23037,10,1,0,1,0,0,0,0,17300,17325,2,2,12,0,4,3,639,21568,8597,14330,24,5,11,9,200,0,191262,26989,22516,0,13,212877,35620,37862,4958,243,123,1,1,46,34,1015,4,26,2,4,15,0
10,18,63122,6911,38021,7,0,0,0,0,0,1,0,16815,17700,1,3,9,0,3,1,1170,10080,1468,17022,198,16,130,10,200,0,287108,23962,20262,0,27,314112,27277,40909,16288,69,440,1,0,16924,1846,3624,3,37,7,7,9,0
4,16,9586,6689,17604,8,0,0,0,0,0,0,0,12831,11525,1,1,3,0,2,1,536,142923,15681,9293,9,0,7,1,100,0,23815,2995,13133,0,32,171475,18947,23293,4172,223,201,1,0,4736,270,866,2,24,3,5,13,0
9,15,1079,868,25853,9,0,0,0,1,0,0,0,10760,10325,0,0,2,0,0,1,426,5933,1947,7794,0,0,0,2,100,0,117819,16835,24460,0,25,123884,18915,34239,5155,200,74,1,0,132,132,1984,1,15,1,7,3,0
2,13,6094,3133,7848,6,0,0,0,0,0,0,0,12615,11975,0,1,5,0,3,1,807,113743,18605,7526,8,0,8,3,100,0,11279,582,9637,0,34,130406,19188,17241,2660,211,269,1,0,5384,0,78,1,16,3,4,12,0
6,16,38237,2422,24982,6,1,0,0,1,0,1,0,14251,14025,0,4,10,0,3,2,490,7560,897,10730,188,16,128,4,100,0,215662,23622,13169,0,37,237797,27038,25202,7071,44,526,1,0,14574,2519,1302,1,46,10,17,12,0
11,14,3421,1588,23460,8,1,0,0,1,0,1,0,10149,8325,0,1,5,0,3,3,807,30106,9207,10661,0,0,0,5,100,0,7785,2370,9798,0,25,43536,12432,21115,7439,37,240,5,1,5645,855,655,0,68,15,5,43,0
13,17,9357,5374,29573,5,0,0,0,0,0,0,0,12968,12930,0,1,4,8,2,1,535,2005,762,8435,12,0,9,6,200,0,151782,24000,20314,0,38,161468,26889,29593,4128,191,271,1,0,7680,2126,843,2,23,2,1,11,1
7,17,25237,7813,18464,5,3,0,0,0,0,0,0,15878,13050,0,4,12,578,5,3,573,4664,1559,12430,31,4,22,7,200,0,212792,19994,12367,0,6,228546,22221,25355,2924,230,132,3,1,11089,667,557,4,39,0,10,11,1
24,15,5319,749,16016,7,0,0,0,0,0,0,0,9152,7475,0,0,1,0,0,1,438,20746,4779,9429,0,0,0,8,200,0,6189,1657,10473,0,35,33706,6452,20305,6916,41,220,5,0,6771,16,402,0,91,11,12,55,1
23,17,29276,965,18222,6,0,0,0,0,0,0,0,13720,12625,1,1,6,0,2,1,348,166367,14718,9569,164,0,123,9,200,0,21951,1799,18848,0,5,196583,17521,29618,27080,31,59,5,0,8264,1003,1200,0,63,9,16,26,1
10,18,13492,1971,14758,3,2,0,1,0,0,0,0,16982,15125,0,3,14,0,8,2,1033,149501,22841,10267,13,1,8,10,200,0,20203,3598,12302,0,19,177553,27488,25342,3239,232,185,1,0,7848,1048,2772,2,31,3,3,7,1
22,14,2992,1117,7075,5,0,0,0,1,0,0,0,8326,7175,0,0,1,0,0,1,325,20511,6949,4393,0,0,0,1,100,0,3616,1361,8343,0,23,24128,8311,13265,2765,16,165,5,0,0,0,529,0,74,11,11,45,1
13,16,15428,6413,8448,5,0,0,0,0,0,0,0,13985,11575,1,2,7,459,3,1,429,740,740,6351,43,3,33,2,100,0,174927,16063,9860,0,39,183205,17142,17197,2660,215,852,3,0,7537,338,985,2,30,1,11,7,1
9,16,6786,3759,26947,5,0,0,0,1,0,1,0,11244,9518,0,1,3,0,2,1,426,43977,2285,8209,8,4,1,3,100,0,71832,11794,13832,0,19,123409,14079,23587,4208,173,224,1,0,7600,0,1545,1,45,5,13,11,1
10,15,12071,1162,20889,8,1,0,0,0,0,0,0,12088,11010,0,2,9,0,4,2,314,122680,30332,8999,5,1,0,4,100,0,11980,1209,17438,0,20,139050,31542,27962,6245,163,202,1,0,4390,0,1524,1,14,4,2,9,1
8,17,39246,4000,27969,2,1,0,1,0,0,0,1,18244,16200,0,2,19,589,13,2,682,7012,1590,8446,170,33,80,5,100,0,219386,38170,15424,0,27,240731,42509,26560,14737,62,463,1,0,14331,2748,2689,4,36,3,7,5,1
17,12,442,0,15396,10,0,0,0,0,0,0,0,7697,7325,0,0,1,0,0,1,376,16522,6860,10113,1,0,0,6,200,0,4603,2127,14669,0,38,24397,9201,25680,7149,39,230,5,0,3270,213,897,0,83,11,9,50,0
2,14,3515,3201,32538,9,1,0,0,0,0,0,0,10571,10700,0,1,6,7,3,2,354,21768,1302,12923,4,0,0,7,200,0,71947,8825,20070,0,26,118752,13739,33638,3783,190,264,2,0,25036,3612,644,0,24,2,6,10,0
6,14,8331,964,20049,6,4,0,0,0,0,0,0,12783,12750,0,2,15,0,11,3,828,123731,22879,8288,105,12,72,8,200,0,29672,3229,23154,0,21,160013,28190,31777,15613,42,469,1,1,6609,2081,334,1,31,8,4,12,0
5,14,7381,5350,13390,8,0,0,0,0,0,0,0,10422,10050,0,0,2,0,0,1,539,11978,3410,5527,10,0,9,9,200,0,120751,14920,16742,0,9,132902,18502,23427,2235,200,104,1,0,171,171,1158,2,25,4,4,13,0
11,14,1599,586,9739,7,0,0,0,0,0,0,0,10543,9900,0,0,1,1501,0,1,542,12229,542,6859,26,0,26,10,200,0,143058,10826,14688,0,24,156451,11701,21600,3004,203,190,3,0,1163,331,52,0,12,0,4,5,0
9,12,3758,3613,3829,3,0,0,0,0,0,0,1,8429,6975,0,0,4,195,0,1,687,1417,1417,1669,4,0,4,1,100,0,71516,18589,7603,0,43,76983,20006,9694,647,143,483,1,0,4050,0,421,2,12,1,2,5,1
10,12,35828,0,13840,0,0,0,0,0,0,0,0,8631,8000,0,1,6,0,6,1,0,28150,1884,3949,95,7,47,2,100,0,65905,8047,15581,0,19,108723,11026,19942,14423,18,346,1,0,14668,1094,411,0,19,4,5,4,1
4,13,3455,3455,9686,1,0,0,0,0,0,0,0,8572,7475,0,1,3,0,2,1,1078,78120,10594,2800,2,1,1,3,100,0,14418,1652,11220,0,2,98353,12247,14406,14210,171,78,1,0,5815,0,385,1,11,1,0,5,1
7,12,1203,143,9912,5,2,0,0,0,0,0,0,8631,6925,0,3,9,0,3,2,351,59715,12691,6744,8,1,4,4,100,0,6519,1413,12997,0,23,68116,14248,19742,6424,112,266,1,0,1882,144,0,0,9,1,1,7,1
16,10,2110,1734,10037,6,0,0,0,0,0,0,0,5946,5275,0,0,2,0,0,1,444,10521,4381,1845,0,0,0,5,100,0,5625,1994,12387,0,26,19449,6403,14726,3456,21,166,5,0,3301,28,493,0,26,3,1,19,1
4,9,892,892,18136,6,0,0,0,0,0,0,0,5710,5525,0,0,1,0,0,1,331,130,130,7120,0,0,0,6,200,0,29823,4850,12146,0,15,34608,6062,19498,360,89,128,1,0,4654,1081,232,1,13,3,0,4,0
0,12,986,0,14728,4,1,0,0,0,0,0,0,7023,6600,0,2,6,0,3,2,539,11329,2722,9432,4,0,2,7,200,0,54403,12252,6185,0,26,65829,15070,15737,2212,96,376,1,0,96,96,120,0,14,2,2,7,0
6,11,1190,607,9520,5,0,0,0,0,0,0,0,6375,5275,0,0,2,0,0,1,444,4575,0,7881,82,4,71,8,200,0,65676,6436,11129,0,10,74487,6970,19557,7735,15,139,1,0,4235,533,546,0,25,2,7,3,0
6,12,2814,743,11657,4,0,0,0,0,0,0,0,7039,6050,0,1,3,0,2,1,513,71860,12867,5155,0,0,0,9,200,0,3748,456,8830,0,34,78810,13323,14293,0,140,83,0,0,3201,0,308,0,14,2,2,6,0
7,10,414,414,4270,5,0,0,1,0,0,0,0,6051,5700,0,0,3,296,0,1,372,0,0,2690,0,0,0,10,200,0,32069,12505,5738,0,41,32079,12505,8488,5545,27,135,4,0,10,0,60,0,34,5,5,19,0
2,16,17857,12379,33740,6,1,0,0,0,1,0,0,15214,13083,1,3,9,574,3,2,426,2039,839,11294,8,0,8,1,100,0,174145,16337,18724,0,6,193051,21598,32683,10465,242,99,4,0,16866,4421,2664,3,19,0,6,4,1
5,14,30624,439,15693,6,0,0,0,1,0,0,1,10098,8425,0,0,2,0,0,1,505,7471,734,7852,146,19,82,2,100,0,168005,11694,14354,0,16,188892,13948,22919,7724,37,336,1,0,13415,1518,713,1,28,4,9,6,1
2,15,10592,2908,7023,4,0,0,0,1,0,0,0,13520,11275,0,1,4,727,3,1,890,1162,271,3174,27,0,16,3,100,0,188391,13681,10298,0,2,190796,14325,13843,381,251,48,1,0,1242,372,370,0,24,1,11,10,1
7,14,11937,3938,9050,5,0,0,0,1,0,0,0,12068,10783,0,0,3,280,0,1,524,74504,9022,7935,20,0,16,4,100,0,40172,6535,8416,0,29,133739,16909,16517,1126,165,103,1,0,19062,1352,165,3,20,2,4,9,1
9,13,4473,3019,29791,6,0,0,0,1,0,0,0,7169,5425,0,0,0,0,0,0,452,11540,4700,6525,0,0,0,5,100,0,5139,773,14394,0,13,22365,5473,22007,4158,32,98,1,0,5685,0,1088,1,53,5,10,33,1
9,15,22088,2143,13952,2,0,0,0,0,0,0,0,11904,10425,0,2,7,444,4,1,679,31194,2246,3878,126,14,80,6,200,0,139717,10075,19229,0,2,176550,13714,24143,13574,48,198,9,0,5637,1391,1035,1,46,8,10,9,0
11,14,5943,1621,14341,3,1,0,1,0,0,0,0,9964,9725,0,2,6,0,3,2,848,498,313,5316,6,0,0,7,200,0,50234,12611,14195,0,21,60984,13932,20438,4044,49,119,1,0,10251,1007,926,1,120,11,16,61,0
9,15,14757,2568,14313,4,1,0,0,0,0,0,0,13374,13500,0,3,7,2543,2,2,745,14537,4556,2085,28,4,16,8,200,0,159992,17200,11132,0,21,185510,22848,13908,2418,243,274,4,0,10980,1092,690,0,25,5,6,12,0
7,16,5337,5337,17636,3,0,0,0,0,0,0,0,12571,11450,0,1,5,0,4,1,846,101814,13861,3394,21,1,20,9,200,0,32432,1284,15607,0,14,135470,15620,20999,7019,225,187,1,0,1223,473,1996,2,18,2,2,7,0
8,14,5692,916,14863,6,0,0,0,0,0,0,0,10111,10125,0,0,2,0,0,1,447,88037,12789,3263,12,0,7,10,200,0,23626,1846,14928,0,17,117235,15498,21207,6479,180,63,2,0,5571,861,3015,0,26,5,3,13,0
12,18,18297,3616,20043,5,0,0,0,0,0,0,0,17441,14300,1,1,6,654,3,1,513,7749,2905,13416,32,8,20,1,100,0,225285,36391,15556,0,5,236448,40823,31238,6966,284,52,1,0,3413,1527,2265,1,46,4,7,17,1
14,18,40156,1572,33078,6,1,0,0,1,0,0,0,15752,13850,0,2,8,0,4,3,552,232513,25296,17651,201,28,112,2,100,0,44034,2217,29896,0,29,290293,28988,50000,30002,51,583,1,1,13744,1474,2452,0,40,4,10,5,1
18,16,6736,1655,59019,5,0,0,1,1,0,0,0,12336,11150,0,1,4,0,2,1,830,883,528,17766,0,0,0,3,100,0,31214,10211,18909,0,33,51105,19905,40753,4545,58,117,1,0,19007,9164,4078,0,132,18,25,61,1
13,17,24594,4599,10405,5,0,0,0,0,0,0,1,16409,14130,0,2,8,438,3,1,594,3528,3028,9396,38,4,26,4,100,0,200653,38134,12296,0,87,213796,43193,22184,3664,227,1178,4,0,9614,2031,492,4,46,2,11,13,1
11,18,6199,0,26424,7,0,0,0,0,0,0,0,12286,12100,0,1,4,0,2,1,534,137306,21625,15023,13,4,5,5,100,0,9827,1412,21413,0,21,158896,23345,39954,13898,184,436,1,0,11761,306,3518,0,27,6,1,19,1
13,15,1661,1104,67788,8,0,0,0,0,0,0,0,10898,11075,0,0,2,0,0,1,426,68080,10836,9709,7,0,6,6,200,0,17960,1573,30694,0,35,95886,12656,44319,8759,168,242,1,0,9845,246,3914,0,27,9,2,22,0
11,16,5859,2691,60960,6,1,0,0,0,0,0,0,12267,12300,0,1,2,0,2,2,1235,85045,10465,16421,16,0,9,7,200,0,65375,14625,25735,0,35,167030,25156,46848,8154,195,373,1,0,16610,65,4690,1,40,10,5,22,0
13,15,5318,571,13129,6,0,0,0,0,0,0,0,10390,9550,0,2,4,408,2,1,829,1352,1352,10557,4,0,0,8,200,0,75797,25586,17691,0,70,79811,27056,29816,25382,49,277,5,0,2661,117,1566,0,92,5,17,50,0
4,16,35439,1996,36902,8,1,0,0,0,0,0,0,13845,13025,0,3,8,0,3,2,464,5054,0,14440,169,30,104,9,200,0,183773,20126,26174,0,24,229934,31635,43808,15415,44,611,1,0,41106,11508,3193,2,44,6,7,8,0
5,18,11266,4496,16683,2,2,0,0,0,0,0,0,18246,22000,0,2,12,0,6,2,1375,273180,43753,5166,24,8,13,10,200,0,20510,1734,10761,0,42,296765,46105,17066,1816,333,546,1,0,3075,617,1138,1,30,2,8,10,0
6,12,677,677,5659,6,1,0,0,0,0,1,0,8283,8050,0,2,6,297,4,2,724,0,0,6133,0,0,0,1,100,0,32964,14459,8096,0,42,34610,14459,15656,6338,26,147,5,0,1646,0,1427,0,48,6,10,23,0
3,12,1840,0,15006,10,0,0,0,0,0,0,0,7733,6825,0,0,1,0,0,1,327,1770,523,6399,2,0,2,2,100,0,73114,9668,15900,0,17,79585,10191,24391,3682,156,43,1,0,4701,0,2092,0,18,3,2,9,0
4,10,5351,0,7674,4,0,0,1,0,0,0,0,7068,5375,0,0,2,0,0,1,443,4501,186,3617,104,19,68,3,100,0,92785,3328,11420,0,1,102702,3607,15153,7191,15,138,1,0,5416,92,116,0,17,3,2,7,0
7,13,1076,1076,7459,4,0,0,0,0,0,0,0,9620,9825,0,1,2,0,2,1,600,85354,6284,4840,0,0,0,4,100,0,12609,919,9181,0,28,101202,7494,14662,2943,191,122,1,0,3238,290,640,0,9,1,1,7,0
5,12,2823,2823,9187,6,0,0,0,0,0,0,1,10029,8750,0,1,4,0,3,1,725,14143,5143,3666,8,0,8,5,100,0,102252,14689,11385,0,5,120709,20241,16369,2019,174,145,4,0,4313,408,1318,1,17,2,3,10,0
7,14,20334,888,16991,2,2,0,0,1,0,0,0,10730,10550,0,1,10,0,10,3,1305,122382,10535,2849,144,34,76,6,200,0,28528,1169,25046,0,6,161389,12516,28185,16353,19,385,1,1,10478,812,290,0,17,2,2,2,1
21,13,2654,2654,12970,4,0,0,0,1,0,0,0,7474,6800,0,0,0,0,0,0,550,16429,6885,3658,0,0,0,7,200,0,6406,1704,12664,0,21,27109,8590,16383,5293,42,160,5,0,4273,0,60,2,82,4,9,41,1
9,14,7938,7417,18179,2,0,0,0,0,0,0,0,10904,10108,1,1,3,0,2,1,955,1107,1107,4057,9,4,0,8,200,0,101648,10513,16452,0,21,119835,15000,20777,2888,180,125,1,0,17079,3379,268,3,15,3,0,6,1
6,13,6469,3464,7882,6,0,0,0,0,0,0,0,10859,11060,0,1,6,0,5,1,663,12155,4348,1995,13,3,8,9,200,0,94707,7382,12516,0,1,108209,11887,14511,1637,164,55,2,0,1346,156,0,2,28,5,9,9,1
7,15,5433,5433,6652,1,3,0,0,0,1,0,0,12815,9925,1,1,11,0,10,2,107,6436,482,2237,8,4,0,10,200,0,148940,18043,9325,0,8,156933,19772,11734,1561,231,149,1,0,1556,1246,172,2,23,1,4,9,1
12,10,1946,1739,3927,5,1,0,0,0,0,0,0,8317,8525,0,1,6,0,2,2,174,5117,2609,2691,0,0,0,1,100,0,56668,7321,5417,0,1,63357,9986,9609,1798,113,15,3,0,1572,56,1499,0,11,3,0,8,1
13,8,216,216,3213,5,0,0,1,0,0,0,0,5609,5475,0,1,3,0,2,1,318,6837,2773,1145,0,0,0,2,100,0,2674,1252,4592,0,10,9511,4025,6877,0,16,114,0,0,0,0,1139,0,16,5,2,8,1
5,11,11118,0,12162,1,1,0,0,0,0,0,0,8191,6550,0,2,10,0,6,2,487,14963,2275,3884,70,0,48,3,100,0,65805,9305,10724,0,7,86202,12211,15699,5557,22,285,1,0,5433,630,1090,0,19,5,2,10,1
3,10,5052,1261,5757,4,0,0,0,0,0,0,1,5814,3600,0,0,2,0,0,1,521,5894,872,4726,3,0,1,4,100,0,35186,4197,5590,0,3,43360,5069,11289,324,88,15,1,0,2280,0,972,1,9,1,1,5,1
7,11,4133,2436,2959,3,0,0,0,0,0,0,0,6779,6750,0,1,4,0,3,1,483,51636,10427,3186,12,0,12,5,100,0,9188,1292,3207,0,31,61822,11719,6970,0,104,200,0,0,997,0,576,1,9,5,1,9,1
6,10,10688,0,7972,5,0,0,0,0,0,0,0,6998,6600,0,1,6,0,2,1,264,2160,0,3680,80,4,59,6,200,0,64656,6511,10814,0,8,78738,8883,14698,4664,16,280,1,0,11920,2372,203,0,25,3,6,5,0
6,11,0,0,8930,4,0,0,0,0,0,0,0,5044,4975,0,0,1,0,0,1,240,42635,6996,4229,0,0,0,7,200,0,4130,398,7953,0,9,46766,7394,12258,2113,101,87,3,0,0,0,76,0,18,3,5,6,0
2,10,2142,1670,3986,6,0,0,0,0,0,0,0,5244,3125,0,0,2,0,0,1,274,27015,5552,2510,0,0,0,8,200,0,8558,1529,6455,0,17,36774,7272,9230,698,91,32,1,0,1200,190,263,0,6,2,0,4,0
6,8,0,0,9447,5,0,0,0,0,0,0,0,5590,5320,0,1,5,0,2,1,226,169,69,5781,0,0,0,9,200,0,10598,4459,6686,0,21,16457,7244,12556,1056,21,102,1,0,5689,2715,88,0,11,2,3,3,0
3,9,4843,791,2731,6,0,0,0,0,0,0,0,6024,5150,0,0,4,0,0,1,194,5666,2510,3687,0,0,0,10,200,0,36604,4059,4376,0,0,44551,6570,8119,777,98,0,2,0,2280,0,56,0,10,0,3,5,0
6,12,975,975,5373,2,0,0,1,0,1,0,0,8374,6925,1,2,5,0,2,1,656,45757,9932,7184,4,0,4,1,100,0,10910,2083,5492,0,11,58539,12408,13289,2829,126,15,1,0,1872,392,612,2,17,4,5,5,1
9,12,1921,1307,4128,2,0,0,0,0,0,0,0,8178,6850,0,1,2,0,2,1,615,3956,2161,4811,4,0,0,2,100,0,69612,9676,5024,0,17,73574,11838,10007,866,162,245,3,0,6,0,172,0,24,2,7,9,1
10,11,19378,794,14566,1,1,0,0,1,0,0,1,8104,6950,0,1,3,0,3,2,1245,16771,895,3493,75,20,24,3,100,0,63712,5533,12147,0,12,87874,7187,16205,5873,9,336,1,0,7391,758,563,1,21,5,2,11,1
10,11,1286,697,6566,0,0,0,0,1,0,0,0,6191,5250,0,1,3,0,3,1,0,7632,3190,4525,0,0,0,4,100,0,4217,1433,3894,0,16,16071,4624,8492,4275,26,111,5,0,4221,0,72,0,44,4,7,26,1
0,14,14379,14379,10997,0,0,0,0,1,0,1,0,11009,9208,0,1,8,0,8,1,1264,1134,1134,1146,0,0,0,5,100,0,100069,10055,11116,0,14,115404,14574,14026,1993,182,148,1,0,14200,3383,1762,7,14,1,2,7,1
0,12,3524,3446,14002,7,0,0,0,0,0,0,0,6952,7033,0,0,1,295,0,1,588,2576,641,4009,0,0,0,6,200,0,60286,6775,13279,0,9,69117,9621,19492,3300,148,87,2,0,6254,2204,2203,1,10,0,1,7,0
0,12,1000,1000,7135,5,0,0,0,0,0,0,0,7169,7210,0,0,2,0,0,1,514,69630,8277,5061,9,0,9,7,200,0,10872,975,6260,0,13,80772,9523,11649,255,138,197,1,0,270,270,327,0,20,9,4,14,0
