blueteamwin,bluecreepsPerMin,bluegoldPerMinDeltas,bluexpPerMin,bluecsDiffPerMin,bluexpDiffPerMin,redteamwin,redcreepsPerMin,redgoldPerMin,redxpPerMin,redcsDiffPerMin,redxpDiffPerMin
1.00,4.60,218.90,321.90,0.00,0.00,0.00,1.10,190.30,253.40,0.00,0.00
0.00,0.40,376.40,418.00,0.00,0.00,1.00,1.40,207.20,273.70,0.45,32.55
0.00,8.10,326.60,293.00,-0.45,-32.55,1.00,7.20,240.60,402.60,0.00,0.00
0.00,8.20,396.80,506.90,0.00,0.00,1.00,0.40,309.20,381.30,0.00,0.00
0.00,0.10,200.90,281.00,-0.45,-32.55,1.00,6.10,284.10,380.40,0.00,0.00
0.00,7.70,294.20,412.50,0.00,0.00,1.00,7.70,362.50,365.40,0.45,32.55
1.00,4.50,286.40,226.00,0.00,0.00,0.00,1.30,212.00,194.90,0.00,0.00
1.00,6.00,352.40,372.00,0.00,0.00,0.00,7.20,343.70,294.00,0.00,0.00
1.00,1.00,172.80,187.60,0.00,0.00,0.00,5.10,347.40,360.00,0.00,0.00
1.00,0.50,353.80,300.50,0.20,-30.90,0.00,5.90,362.30,409.50,0.00,28.40
1.00,5.90,554.40,381.10,0.00,-28.40,0.00,0.30,302.80,331.40,-0.20,30.90
0.00,1.20,149.80,241.40,0.00,0.00,1.00,7.60,353.20,468.80,0.00,0.00
0.00,8.50,275.30,282.30,0.00,0.00,1.00,0.30,346.10,353.30,0.00,2.90
0.00,6.00,221.60,399.90,0.00,0.00,1.00,8.40,300.20,310.80,0.00,0.00
0.00,9.70,293.30,491.50,2.10,28.90,1.00,7.60,301.40,462.60,-2.10,-28.90
0.00,0.30,298.50,350.40,0.00,-2.90,1.00,1.30,158.70,268.70,0.00,0.00
0.00,5.20,286.10,427.00,-2.90,-40.30,1.00,6.70,346.30,403.60,2.20,-34.30
0.00,4.50,411.90,437.90,-2.20,34.30,1.00,8.10,333.40,467.30,2.90,40.30
0.00,1.30,267.70,330.20,0.00,0.00,1.00,1.60,489.00,393.60,0.00,0.00
0.00,7.50,316.70,414.20,0.00,0.00,1.00,0.90,228.60,275.70,0.00,0.00
0.00,1.30,336.30,234.50,0.00,0.00,1.00,6.20,302.70,309.20,0.00,0.00
0.00,1.30,325.40,350.20,0.80,1.00,1.00,0.50,342.10,349.20,-0.80,-1.00
0.00,5.50,202.50,397.60,3.60,105.90,1.00,5.80,322.90,255.20,-2.00,-53.70
0.00,0.60,228.20,316.20,-3.85,-139.05,1.00,1.90,218.00,291.70,-3.60,-105.90
0.00,6.10,288.80,385.50,-3.85,-139.05,1.00,6.80,326.00,517.10,3.85,139.05
0.00,7.80,273.80,308.90,2.00,53.70,1.00,7.60,306.90,462.70,3.85,139.05
0.00,3.60,276.00,417.00,-0.44,-59.30,1.00,0.10,274.70,288.70,0.44,59.30
0.00,7.50,318.90,324.50,-0.44,-59.30,1.00,6.30,286.90,441.10,0.44,59.30
0.00,1.50,197.30,216.70,-0.44,-59.30,1.00,7.10,287.00,322.40,0.44,59.30
0.00,3.60,172.50,211.80,-0.44,-59.30,1.00,9.30,534.70,548.50,0.44,59.30
0.00,5.80,218.00,390.50,-0.44,-59.30,1.00,1.40,176.30,256.30,0.44,59.30
0.00,8.20,286.40,449.10,1.00,46.10,1.00,1.70,232.20,228.00,0.60,22.80
0.00,0.20,220.20,210.60,-0.60,-22.80,1.00,7.20,284.70,403.00,-1.00,-46.10
0.00,7.30,285.40,337.00,-0.60,-22.80,1.00,8.60,418.90,620.40,0.00,0.00
0.00,0.40,317.20,352.00,0.00,0.00,1.00,0.20,235.00,283.00,0.00,0.00
0.00,6.50,267.30,393.10,0.00,0.00,1.00,7.00,343.00,365.20,0.60,22.80
0.00,1.50,182.60,253.10,0.00,0.00,1.00,0.80,306.80,370.10,0.20,89.90
0.00,7.20,241.90,454.80,0.00,0.00,1.00,4.90,259.20,405.80,-3.40,-97.30
0.00,8.30,345.80,503.10,3.40,97.30,1.00,8.90,319.50,530.40,0.00,0.00
0.00,7.70,332.80,312.80,0.00,0.00,1.00,7.20,260.10,288.00,0.00,0.00
0.00,0.60,226.70,280.20,-0.20,-89.90,1.00,1.70,156.10,238.90,0.00,0.00
0.00,0.60,268.60,306.80,0.20,-15.50,1.00,7.80,361.30,317.80,0.00,0.00
0.00,5.80,238.30,369.60,0.00,0.00,1.00,0.40,292.00,322.30,-0.20,15.50
0.00,6.90,250.20,418.60,-1.50,-104.00,1.00,8.40,360.10,522.60,1.50,104.00
0.00,7.40,285.90,317.30,0.00,0.00,1.00,1.60,196.50,226.10,0.00,0.00
0.00,1.30,186.20,225.30,0.00,0.00,1.00,6.70,329.90,429.00,0.00,0.00
1.00,8.70,322.30,472.90,0.00,0.00,0.00,6.50,264.50,271.50,0.00,0.00
1.00,1.70,165.20,230.40,0.00,0.00,0.00,1.30,295.50,320.60,0.10,-78.80
1.00,1.20,301.80,399.40,-0.10,78.80,0.00,8.70,290.20,463.30,0.00,0.00
1.00,7.30,281.80,328.40,0.00,0.00,0.00,1.50,177.20,224.80,0.00,0.00
1.00,5.50,284.70,430.40,0.00,0.00,0.00,6.40,235.40,388.70,0.00,0.00
1.00,6.50,239.90,260.80,-1.60,-51.30,0.00,1.40,236.00,238.20,1.60,51.30
1.00,0.10,331.90,366.90,-0.10,115.90,0.00,8.70,317.20,367.20,1.60,51.30
1.00,0.40,195.80,242.00,-1.60,-51.30,0.00,6.20,258.30,405.50,0.00,0.00
1.00,6.60,354.30,523.60,0.00,0.00,0.00,7.70,298.40,465.60,0.00,0.00
1.00,10.10,312.30,504.80,0.00,0.00,0.00,0.20,255.50,251.00,0.10,-115.90
0.00,9.50,307.80,337.50,0.30,22.70,1.00,8.50,378.70,552.20,2.30,127.70
0.00,7.50,319.00,479.40,0.00,0.00,1.00,0.00,232.10,275.50,0.00,0.00
0.00,0.10,344.00,389.10,0.00,0.00,1.00,2.00,176.90,297.20,-0.30,-22.70
0.00,1.30,162.70,292.30,0.30,22.70,1.00,6.30,299.60,403.50,0.00,0.00
0.00,6.20,302.90,424.50,-2.30,-127.70,1.00,8.20,269.80,287.20,-0.30,-22.70
1.00,5.70,240.80,392.50,-2.50,-22.40,0.00,9.00,317.40,400.20,0.35,25.65
1.00,7.00,282.70,484.50,-0.60,36.20,0.00,7.60,278.30,448.30,0.60,-36.20
1.00,0.40,269.60,309.00,0.00,-45.60,0.00,0.40,283.50,354.60,0.00,45.60
1.00,8.30,267.20,354.10,-0.35,-25.65,0.00,8.20,342.10,414.90,2.50,22.40
1.00,1.20,164.50,198.80,-0.35,-25.65,0.00,1.20,159.80,204.00,0.35,25.65
0.00,2.40,495.40,415.10,0.00,0.00,1.00,1.50,186.40,221.90,0.00,0.00
0.00,4.60,226.20,335.40,0.00,0.00,1.00,6.10,304.70,469.20,0.00,0.00
0.00,7.60,449.80,387.50,0.00,0.00,1.00,6.50,458.00,492.60,0.00,0.00
0.00,1.00,216.40,268.60,0.00,0.00,1.00,1.70,391.70,371.50,0.00,0.00
0.00,6.70,256.80,396.80,0.00,0.00,1.00,7.30,293.50,342.60,0.00,0.00
1.00,1.20,216.50,244.00,-0.25,17.15,0.00,7.00,366.40,506.00,1.70,100.00
1.00,5.70,316.50,478.50,-1.50,69.00,0.00,7.30,307.30,303.90,0.25,-17.15
1.00,5.30,305.80,406.00,-1.70,-100.00,0.00,1.30,185.00,246.20,0.25,-17.15
1.00,0.20,332.10,360.80,-0.30,55.30,0.00,0.50,335.10,305.50,0.30,-55.30
1.00,6.90,371.20,340.40,-0.25,17.15,0.00,7.20,255.90,409.50,1.50,-69.00
1.00,6.10,235.00,317.00,-0.75,-35.40,0.00,8.20,327.60,356.40,0.75,35.40
1.00,0.60,297.60,337.50,0.00,-39.40,0.00,1.30,224.40,274.60,0.75,35.40
1.00,1.90,222.80,243.20,-0.75,-35.40,0.00,7.40,242.00,444.50,-0.50,-42.20
1.00,8.20,377.10,490.70,3.80,120.10,0.00,4.40,195.50,370.60,-3.80,-120.10
1.00,7.90,284.50,486.70,0.50,42.20,0.00,0.60,357.80,376.90,0.00,39.40
1.00,7.30,246.40,440.20,0.00,0.00,0.00,1.80,174.80,248.00,0.00,0.00
1.00,0.40,332.60,400.10,0.00,0.00,0.00,0.50,265.60,285.90,0.00,0.00
1.00,1.60,266.60,279.80,0.00,0.00,0.00,6.40,365.70,437.80,0.00,0.00
1.00,6.70,375.20,363.10,0.00,0.00,0.00,5.90,269.20,300.00,0.00,0.00
1.00,5.90,282.70,368.40,0.00,0.00,0.00,8.70,275.10,489.10,0.00,0.00
1.00,8.20,291.80,319.50,0.02,68.34,0.00,1.30,159.80,237.30,-0.02,-68.34
1.00,1.10,165.80,259.80,0.02,68.34,0.00,5.00,195.60,325.90,-0.02,-68.34
1.00,5.50,344.20,501.10,0.02,68.34,0.00,0.40,243.50,309.50,-0.02,-68.34
1.00,0.50,368.70,407.10,0.02,68.34,0.00,8.20,262.00,461.10,-0.02,-68.34
1.00,8.10,367.50,515.30,0.02,68.34,0.00,8.40,296.10,327.30,-0.02,-68.34
0.00,1.10,236.70,242.70,-3.70,-49.40,1.00,7.40,370.20,434.40,0.40,-29.00
0.00,4.00,336.70,353.50,1.95,63.00,1.00,0.40,263.60,327.10,-0.30,-51.00
0.00,7.60,462.70,369.10,1.95,63.00,1.00,4.80,402.00,292.10,3.70,49.40
0.00,0.70,356.20,378.10,0.30,51.00,1.00,7.10,377.50,445.80,-1.95,-63.00
0.00,7.00,402.30,463.40,-0.40,29.00,1.00,0.60,179.10,150.80,-1.95,-63.00
1.00,1.90,538.30,580.90,0.34,66.10,0.00,1.30,148.20,223.30,-0.34,-66.10
1.00,8.50,427.10,344.70,0.34,66.10,0.00,6.90,243.90,265.50,-0.34,-66.10
1.00,1.40,257.80,271.90,0.34,66.10,0.00,0.80,260.40,318.80,-0.34,-66.10
1.00,5.90,220.10,389.60,0.34,66.10,0.00,6.30,274.90,392.50,-0.34,-66.10
1.00,6.10,332.20,421.70,0.34,66.10,0.00,6.80,277.50,478.20,-0.34,-66.10
0.00,6.70,250.80,255.20,-0.70,-80.65,1.00,0.50,393.50,445.50,0.00,0.00
0.00,1.30,193.80,256.10,-0.70,-80.65,1.00,1.20,266.70,301.40,0.70,80.65
0.00,3.70,212.70,333.00,0.00,0.00,1.00,6.70,248.50,454.60,0.00,0.00
0.00,4.30,205.20,360.00,0.00,0.00,1.00,8.20,437.60,371.20,0.70,80.65
0.00,0.90,375.20,364.50,0.00,0.00,1.00,5.80,380.80,387.30,0.00,0.00
1.00,7.00,300.90,446.60,0.80,14.10,0.00,1.30,395.30,467.70,0.60,155.00
1.00,0.70,260.80,312.70,-0.60,-155.00,0.00,6.90,344.30,424.10,-0.30,-33.30
1.00,9.20,302.70,316.40,2.15,30.65,0.00,0.00,137.80,228.20,-2.15,-30.65
1.00,7.20,261.60,457.40,0.30,33.30,0.00,6.10,252.60,257.80,-2.15,-30.65
1.00,1.20,202.80,230.90,2.15,30.65,0.00,6.20,321.30,432.50,-0.80,-14.10
0.00,3.80,297.00,256.40,-0.48,-43.74,1.00,7.00,498.70,361.20,0.48,43.74
0.00,7.70,253.20,414.90,-0.48,-43.74,1.00,1.60,276.70,282.40,0.48,43.74
0.00,0.30,177.30,200.20,-0.48,-43.74,1.00,7.40,304.80,468.10,0.48,43.74
0.00,0.70,248.50,300.80,-0.48,-43.74,1.00,6.80,269.20,424.00,0.48,43.74
0.00,8.30,303.90,520.10,-0.48,-43.74,1.00,0.40,273.70,375.40,0.48,43.74
0.00,3.70,266.10,264.80,-1.88,-120.28,1.00,0.40,243.20,171.70,1.88,120.28
0.00,4.10,192.90,317.50,-1.88,-120.28,1.00,8.30,402.30,441.70,1.88,120.28
0.00,2.20,427.10,369.30,-1.88,-120.28,1.00,6.80,418.40,359.90,1.88,120.28
0.00,1.60,181.00,200.50,-1.88,-120.28,1.00,6.20,400.90,429.40,1.88,120.28
0.00,1.10,124.50,72.30,-1.88,-120.28,1.00,0.40,447.40,423.10,1.88,120.28
1.00,1.10,316.00,361.70,0.24,23.24,0.00,5.40,226.80,365.20,-0.24,-23.24
1.00,5.30,315.70,389.20,0.24,23.24,0.00,1.10,353.40,364.20,-0.24,-23.24
1.00,0.30,264.20,232.20,0.24,23.24,0.00,7.80,303.30,301.80,-0.24,-23.24
1.00,7.10,308.00,325.40,0.24,23.24,0.00,0.50,238.90,263.80,-0.24,-23.24
1.00,6.40,369.80,475.00,0.24,23.24,0.00,4.20,289.00,372.30,-0.24,-23.24
0.00,4.30,251.90,322.10,0.00,0.00,1.00,8.80,393.50,488.10,0.00,0.00
0.00,1.20,159.00,271.90,0.20,-15.65,1.00,1.40,184.90,288.60,-0.20,15.65
0.00,0.00,280.50,379.70,0.00,0.00,1.00,6.90,282.00,421.80,-0.10,-80.00
0.00,7.00,298.70,501.80,0.10,80.00,1.00,8.40,277.40,333.90,-0.20,15.65
0.00,9.00,284.40,319.30,0.20,-15.65,1.00,0.70,291.60,335.30,0.00,0.00
1.00,1.60,538.80,531.40,1.48,116.82,0.00,1.10,141.20,168.60,-1.48,-116.82
1.00,1.20,279.80,258.30,1.48,116.82,0.00,4.50,197.90,337.90,-1.48,-116.82
1.00,7.80,361.10,463.80,1.48,116.82,0.00,4.40,199.30,279.10,-1.48,-116.82
1.00,7.10,424.70,333.50,1.48,116.82,0.00,0.90,343.30,322.40,-1.48,-116.82
1.00,6.20,325.30,491.40,1.48,116.82,0.00,5.60,323.40,386.30,-1.48,-116.82
1.00,8.00,304.10,439.70,2.20,24.30,0.00,0.00,236.90,289.00,-0.60,-40.30
1.00,1.30,191.00,216.30,0.50,36.00,0.00,7.00,270.80,305.80,-0.50,-36.00
1.00,7.60,280.30,424.10,-0.10,-76.00,0.00,7.70,320.60,500.10,0.10,76.00
1.00,0.60,315.30,329.30,0.60,40.30,0.00,5.80,208.20,415.40,-2.20,-24.30
1.00,7.90,334.30,359.60,0.50,36.00,0.00,1.20,163.20,198.10,-0.50,-36.00
1.00,7.80,367.20,320.30,0.36,7.22,0.00,6.30,297.40,380.80,-0.36,-7.22
1.00,1.60,208.70,279.40,0.36,7.22,0.00,0.60,286.50,338.30,-0.36,-7.22
1.00,6.30,309.30,444.70,0.36,7.22,0.00,8.70,314.40,524.40,-0.36,-7.22
1.00,8.80,322.70,445.10,0.36,7.22,0.00,5.60,244.00,285.60,-0.36,-7.22
1.00,0.30,347.90,330.80,0.36,7.22,0.00,1.80,236.00,255.10,-0.36,-7.22
0.00,0.20,401.60,336.60,-1.80,-75.00,1.00,6.00,277.60,429.80,-1.60,-43.40
0.00,7.60,332.00,473.20,1.60,43.40,1.00,0.20,237.10,291.70,-0.40,-0.30
0.00,6.50,296.30,448.40,-1.20,-2.90,1.00,8.10,325.90,330.90,-0.40,-0.30
0.00,6.80,248.30,303.50,0.40,0.30,1.00,2.00,397.60,411.60,1.80,75.00
0.00,2.30,237.60,319.70,0.40,0.30,1.00,7.70,359.80,451.30,1.20,2.90
1.00,0.30,239.40,309.80,0.00,0.00,0.00,5.10,284.30,269.20,0.00,0.00
1.00,2.00,186.10,267.40,0.00,0.00,0.00,1.10,232.60,294.10,0.00,0.00
1.00,5.80,234.10,282.30,0.00,0.00,0.00,7.00,241.20,385.10,-0.90,-55.20
1.00,7.90,319.10,440.30,0.90,55.20,0.00,6.60,260.10,451.00,0.00,0.00
1.00,5.70,240.50,362.20,0.00,0.00,0.00,1.40,379.10,316.60,0.00,0.00
0.00,6.40,284.50,432.00,-2.00,-53.80,1.00,0.50,312.80,302.30,0.50,0.10
0.00,6.20,293.50,289.70,-0.55,-19.65,1.00,8.40,289.60,485.80,2.00,53.80
0.00,0.00,298.90,302.20,-0.50,-0.10,1.00,0.30,265.40,267.20,0.55,19.65
0.00,9.50,344.40,472.90,2.90,53.60,1.00,7.80,383.10,314.50,0.55,19.65
0.00,0.80,201.70,252.70,-0.55,-19.65,1.00,6.60,268.30,419.30,-2.90,-53.60
0.00,1.20,222.10,231.80,0.24,-6.98,1.00,6.60,370.40,447.40,-0.24,6.98
0.00,0.60,260.20,305.20,0.24,-6.98,1.00,6.10,331.50,355.20,-0.24,6.98
0.00,7.10,304.20,450.90,0.24,-6.98,1.00,1.50,231.60,290.80,-0.24,6.98
0.00,7.60,362.50,454.40,0.24,-6.98,1.00,1.40,341.40,306.70,-0.24,6.98
0.00,7.70,279.80,339.80,0.24,-6.98,1.00,7.40,277.20,416.90,-0.24,6.98
1.00,0.10,347.70,362.80,-0.30,16.20,0.00,8.50,284.40,457.20,0.00,0.00
1.00,7.60,325.60,468.30,0.00,0.00,0.00,6.50,271.60,326.80,-0.05,-20.15
1.00,8.30,263.80,486.40,0.00,0.00,0.00,1.30,184.90,236.90,-0.05,-20.15
1.00,0.30,237.50,252.50,0.05,20.15,0.00,0.40,394.20,346.60,0.30,-16.20
1.00,7.60,345.50,351.50,0.05,20.15,0.00,7.00,264.30,380.50,0.00,0.00
1.00,4.90,252.20,297.50,0.00,0.00,0.00,1.00,399.30,354.80,0.00,0.00
1.00,0.20,331.20,206.80,0.00,0.00,0.00,6.40,483.70,359.70,0.00,0.00
1.00,6.30,297.60,396.80,0.00,0.00,0.00,0.80,394.70,294.30,0.00,0.00
1.00,0.60,409.80,333.90,0.00,0.00,0.00,6.20,320.20,453.20,0.00,0.00
1.00,6.90,317.80,440.00,0.00,0.00,0.00,6.80,322.90,464.40,0.00,0.00
1.00,9.10,432.50,393.60,0.56,13.78,0.00,0.70,302.90,442.00,-0.56,-13.78
1.00,7.30,353.70,476.60,0.56,13.78,0.00,6.60,258.30,425.20,-0.56,-13.78
1.00,0.80,286.80,362.70,0.56,13.78,0.00,2.20,226.40,304.50,-0.56,-13.78
1.00,7.10,293.50,450.70,0.56,13.78,0.00,6.10,240.40,284.50,-0.56,-13.78
1.00,0.00,199.30,217.20,0.56,13.78,0.00,5.90,222.80,375.70,-0.56,-13.78
1.00,1.40,1064.40,793.10,-0.38,69.62,0.00,4.10,708.80,817.00,0.38,-69.62
1.00,0.60,564.50,723.50,-0.38,69.62,0.00,3.10,672.60,815.20,0.38,-69.62
1.00,1.90,781.60,871.80,-0.38,69.62,0.00,0.90,585.80,723.00,0.38,-69.62
1.00,3.80,800.50,892.00,-0.38,69.62,0.00,1.00,559.80,730.80,0.38,-69.62
1.00,1.00,810.00,825.70,-0.38,69.62,0.00,1.50,512.70,672.00,0.38,-69.62
1.00,0.90,144.20,211.80,-1.30,-62.40,0.00,9.00,341.40,358.00,1.30,62.40
1.00,7.00,269.60,428.10,-2.40,-61.70,0.00,1.80,185.40,287.10,1.30,62.40
1.00,7.30,252.80,308.50,-1.30,-62.40,0.00,7.40,282.20,431.20,0.10,-55.90
1.00,7.30,409.30,487.10,-0.10,55.90,0.00,0.00,246.10,308.80,-1.90,-141.50
1.00,1.90,353.60,450.30,1.90,141.50,0.00,9.40,357.20,489.80,2.40,61.70
0.00,1.40,600.40,667.40,0.24,-26.56,1.00,3.20,738.50,845.70,-0.24,26.56
0.00,1.70,821.00,867.90,0.24,-26.56,1.00,0.50,612.60,798.50,-0.24,26.56
0.00,2.70,732.80,763.50,0.24,-26.56,1.00,0.00,565.00,756.90,-0.24,26.56
0.00,1.00,656.20,745.70,0.24,-26.56,1.00,0.90,713.70,828.60,-0.24,26.56
0.00,2.50,789.30,847.30,0.24,-26.56,1.00,3.50,777.30,794.90,-0.24,26.56
0.00,0.40,444.60,753.40,0.00,0.00,1.00,1.60,432.70,632.40,0.00,0.00
0.00,5.60,562.60,680.10,0.00,0.00,1.00,3.50,559.00,755.60,0.00,0.00
0.00,1.30,529.20,690.10,0.00,0.00,1.00,2.40,537.60,706.20,0.00,0.00
0.00,3.10,557.20,783.50,0.00,0.00,1.00,1.40,442.90,634.50,0.00,0.00
0.00,1.20,500.50,809.50,0.00,0.00,1.00,3.30,474.70,757.10,0.00,0.00
0.00,6.80,264.60,455.70,-1.20,-22.80,1.00,7.50,256.30,424.70,0.00,0.00
0.00,7.40,292.10,497.20,0.00,0.00,1.00,6.70,276.00,259.40,0.00,0.00
0.00,1.40,159.60,228.00,0.00,0.00,1.00,1.40,179.10,233.10,0.00,0.00
0.00,0.00,320.60,333.70,-0.30,-44.90,1.00,0.30,315.00,378.60,0.30,44.90
0.00,7.30,257.10,326.70,0.00,0.00,1.00,8.00,321.50,478.50,1.20,22.80
1.00,6.90,367.40,350.30,0.75,29.35,0.00,4.00,179.00,316.40,0.00,0.00
1.00,0.50,303.80,232.90,0.75,29.35,0.00,0.40,305.40,339.80,0.00,0.00
1.00,0.80,317.20,384.20,0.00,0.00,0.00,0.30,233.90,218.40,-0.75,-29.35
1.00,7.40,408.70,532.00,0.00,0.00,0.00,5.60,260.40,306.10,-0.75,-29.35
1.00,5.50,242.80,431.10,-2.20,-33.20,0.00,7.70,278.80,464.30,2.20,33.20
0.00,6.10,262.30,424.40,-1.40,-45.60,1.00,1.00,209.90,274.10,-0.65,-12.15
0.00,7.90,283.20,337.10,0.65,12.15,1.00,7.50,314.80,470.00,1.40,45.60
0.00,0.10,316.40,267.60,-0.10,-111.80,1.00,7.90,280.00,416.00,1.80,4.40
0.00,1.70,193.50,272.40,0.65,12.15,1.00,7.30,300.20,311.10,-0.65,-12.15
0.00,6.10,276.50,411.60,-1.80,-4.40,1.00,0.20,371.40,379.40,0.10,111.80
0.00,5.40,293.60,299.40,-1.15,-45.80,1.00,0.10,228.70,220.40,1.15,45.80
0.00,6.80,341.20,412.10,0.50,28.50,1.00,6.30,245.30,383.60,-0.50,-28.50
0.00,1.20,391.10,381.70,0.00,0.00,1.00,0.50,259.40,262.90,0.00,0.00
0.00,6.10,259.00,351.10,0.00,0.00,1.00,8.60,474.30,405.40,1.15,45.80
0.00,1.00,223.30,234.80,-1.15,-45.80,1.00,8.30,325.90,455.10,0.00,0.00
1.00,5.10,303.50,378.80,0.00,0.00,0.00,6.70,284.70,453.00,-0.40,52.50
1.00,8.30,304.80,316.60,0.00,0.00,0.00,2.50,349.90,349.40,0.80,-15.70
1.00,1.60,233.20,337.90,0.00,0.00,0.00,6.70,298.10,420.50,0.00,0.00
1.00,7.10,239.80,400.50,0.40,-52.50,0.00,8.20,318.60,290.40,0.00,0.00
1.00,1.70,332.90,365.10,-0.80,15.70,0.00,1.50,177.20,302.50,0.00,0.00
0.00,9.60,360.30,487.90,3.80,29.10,1.00,5.80,219.80,458.80,-3.80,-29.10
0.00,1.40,155.30,232.40,-0.70,-21.25,1.00,7.80,330.90,383.80,0.00,0.00
0.00,0.20,373.70,358.70,0.00,0.00,1.00,0.00,207.50,304.00,0.00,0.00
0.00,7.90,275.90,329.60,-0.70,-21.25,1.00,8.90,317.50,339.30,0.70,21.25
0.00,7.10,277.60,456.40,0.00,0.00,1.00,1.80,202.30,265.20,0.70,21.25
1.00,7.80,281.30,494.00,-0.80,41.20,0.00,6.40,412.50,291.20,1.95,8.85
1.00,5.30,337.30,303.30,0.00,0.00,0.00,7.60,254.80,420.30,1.95,8.85
1.00,0.70,286.80,348.50,0.00,0.00,0.00,0.30,364.50,362.40,0.00,0.00
1.00,0.90,211.50,179.90,-1.95,-8.85,0.00,8.60,291.40,452.80,0.80,-41.20
1.00,9.20,394.60,513.90,-1.95,-8.85,0.00,1.10,177.10,234.10,0.00,0.00
0.00,7.10,363.50,448.00,0.00,0.00,1.00,5.40,281.80,453.20,0.00,0.00
0.00,0.40,305.20,335.50,0.00,0.00,1.00,6.10,371.30,394.70,0.00,0.00
0.00,8.70,268.90,366.30,0.00,0.00,1.00,1.10,255.10,277.70,0.00,0.00
0.00,1.30,165.60,200.30,0.00,0.00,1.00,0.70,347.80,371.30,0.00,0.00
0.00,6.50,225.30,384.70,0.00,0.00,1.00,8.00,260.00,372.50,0.00,0.00
0.00,5.90,223.30,323.90,-1.00,-8.05,1.00,9.00,289.70,379.10,1.00,8.05
0.00,7.70,283.00,431.50,0.00,0.00,1.00,0.40,183.60,214.80,1.00,8.05
0.00,7.50,253.00,415.10,0.00,0.00,1.00,7.50,247.80,431.70,0.00,0.00
0.00,1.50,158.70,253.90,-1.00,-8.05,1.00,0.40,275.70,297.00,-0.10,6.90
0.00,0.50,242.30,290.10,0.10,-6.90,1.00,8.30,348.20,538.90,0.00,0.00
0.00,7.10,332.90,411.00,1.00,-10.80,1.00,6.10,273.10,421.80,-1.00,10.80
0.00,6.60,229.70,388.70,-0.30,-96.70,1.00,8.10,403.00,366.30,0.95,47.20
0.00,0.70,299.30,338.90,0.10,-10.70,1.00,1.30,193.80,295.50,0.95,47.20
0.00,6.40,249.70,294.30,-0.95,-47.20,1.00,0.60,331.60,349.60,-0.10,10.70
0.00,1.10,178.30,273.10,-0.95,-47.20,1.00,6.90,274.90,485.40,0.30,96.70
1.00,6.80,302.50,411.60,0.00,0.00,0.00,7.90,269.10,416.60,1.90,-9.40
1.00,7.60,260.20,299.50,-0.45,-33.90,0.00,0.00,314.20,362.80,0.00,0.00
1.00,1.40,160.20,259.80,-0.45,-33.90,0.00,1.30,191.00,300.00,0.45,33.90
1.00,6.00,323.70,426.00,-1.90,9.40,0.00,3.50,221.30,312.60,0.00,0.00
1.00,0.80,246.00,349.50,0.00,0.00,0.00,8.60,325.50,327.10,0.45,33.90
0.00,1.40,499.80,700.60,0.00,0.00,1.00,4.20,674.00,836.20,0.00,0.00
0.00,1.40,468.70,698.40,0.00,0.00,1.00,0.60,455.40,751.80,0.00,0.00
0.00,2.10,468.40,702.50,0.00,0.00,1.00,2.80,566.30,752.40,0.00,0.00
0.00,2.10,583.90,749.00,0.00,0.00,1.00,1.10,429.80,697.40,0.00,0.00
0.00,3.50,664.70,864.60,0.00,0.00,1.00,1.40,546.30,794.70,0.00,0.00
0.00,1.30,476.10,613.30,0.00,0.00,1.00,2.10,523.00,714.50,0.00,0.00
0.00,0.50,459.80,636.50,0.00,0.00,1.00,1.70,489.10,716.90,0.00,0.00
0.00,2.40,421.50,575.90,0.00,0.00,1.00,2.30,620.80,732.20,0.00,0.00
0.00,3.40,532.30,618.70,0.00,0.00,1.00,2.70,505.80,770.70,0.00,0.00
0.00,0.40,372.50,633.40,0.00,0.00,1.00,2.70,557.10,730.40,0.00,0.00
0.00,1.20,218.70,308.30,1.15,85.90,1.00,6.40,340.90,427.80,0.00,-1.90
0.00,9.30,424.70,411.90,1.15,85.90,1.00,7.10,270.80,297.00,-1.15,-85.90
0.00,6.40,299.90,429.70,0.00,1.90,1.00,6.20,330.60,447.80,1.00,81.30
0.00,5.20,287.00,366.50,-1.00,-81.30,1.00,1.10,144.00,251.40,-1.15,-85.90
0.00,0.00,329.80,374.30,-0.70,69.90,1.00,0.70,270.40,304.40,0.70,-69.90
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,1.60,545.40,731.60,0.10,36.24,1.00,2.50,477.20,732.20,-0.10,-36.24
0.00,1.60,624.90,791.20,0.10,36.24,1.00,1.90,502.20,736.10,-0.10,-36.24
0.00,2.40,572.20,777.70,0.10,36.24,1.00,0.30,503.30,781.40,-0.10,-36.24
0.00,3.50,465.90,708.40,0.10,36.24,1.00,3.90,674.00,758.50,-0.10,-36.24
0.00,1.10,542.50,892.10,0.10,36.24,1.00,1.10,565.50,711.60,-0.10,-36.24
