teamid,win,csPerMin,goldPerMin,xpPerMin,csDiffPerMin,xpDiffperMin,,
200,0,4.52,285.34,354.08,-0.28,-7.58,,
200,1,4.4,316.46,383.5,-0.36,11.86,,
200,1,4.34,298.8,370.76,0.12,38.44,,
200,1,3.94,308.84,314.5,0,0,,
200,1,4.6,295.28,383.72,0.22,42.52,,
200,1,4.68,309.96,356.9,0.02,-17.74,,
200,0,4.48,262.82,341.12,-0.34,-55.64,,
200,1,5.12,292.18,383.1,-0.12,41,,
200,1,4.02,282.36,354.3,0,0,,
200,1,2.5,489.24,672.58,0.18,28.7,,
200,0,2.24,498.04,687.18,0,0,,
200,0,4.44,310.62,348.44,0.08,0.64,,
200,1,4.7,307.26,391.38,-0.06,35.16,,
200,0,4.5,283.94,351.16,0.08,-15.78,,
200,0,4.48,242.18,342.34,-0.3,-31.46,,
200,1,4.08,304.58,381.46,-0.44,48.3,,
200,1,4.44,281.18,365.06,-0.34,4.04,,
200,1,4.86,273.5,369.68,-1.12,-15.64,,
200,0,4.6,291.62,372.4,-0.1,-9.06,,
200,0,4.2,246.9,337.5,-0.04,-0.96,,
200,1,4.78,290.36,381.46,0.22,40.88,,
200,0,4.86,275.88,382.12,-0.12,-19.24,,
200,1,0,0,0,0,0,,
200,1,4.64,289.26,360.62,0,0,,
200,0,4.2,256.26,326.7,-0.14,-13.2,,
200,1,3.72,310.68,335.92,-0.26,22.84,,
200,0,4.88,288.2,360.32,0.06,-10.18,,
200,1,5.26,299.9,380,0.24,13.4,,
200,0,4.82,258.36,381.98,-0.02,28.38,,
200,1,4.66,277.2,364.36,0.26,12.72,,
200,0,4.68,246.74,321.08,-0.08,-49.54,,
200,1,5.18,289.8,382.76,0.44,34.46,,
200,0,4.74,268.56,366.64,-0.06,-23.52,,
200,1,4.94,351.58,368.94,1.84,50.78,,
200,1,4.52,287.6,369.92,-0.84,10.34,,
200,0,4.7,271.38,355.18,0.56,-12.96,,
200,0,3.74,266.64,340.5,-1.16,-44.28,,
200,0,4.4,302.4,352.66,0.36,15.98,,
200,1,5.02,262.32,357.46,-0.54,-25.42,,
200,1,4.38,279.12,332.86,0,0,,
200,1,4.1,244.98,331.2,-1.08,-38.64,,
200,1,4.48,270.42,376.32,-0.14,-7.38,,
200,1,0,0,0,0,0,,
200,0,5.22,325.84,353.6,1.18,-9.06,,
200,1,4.12,254.16,355.24,-0.38,0.74,,
200,1,4,335.44,360.64,0,0,,
200,0,4.66,243.48,372,-0.72,-15.62,,
200,1,4.92,338.78,377.2,0.3,38.12,,
200,1,4.7,310.06,364.34,0.26,-29.06,,
200,1,4.58,287.2,359.76,-0.58,-12.46,,
200,0,4.86,295.78,391.78,0.26,-1.96,,
200,1,4.3,314.16,363.26,0,0,,
200,1,4.24,268.5,351.54,-0.32,2.56,,
200,0,4.28,260.48,351.02,-0.12,-14.66,,
200,0,4.42,238.6,326.4,-0.02,-41.74,,
200,1,4.14,327.94,387.34,-0.2,28.3,,
200,0,4.66,278.38,356.02,1.6,35.58,,
200,0,4.3,264.52,348.14,-0.24,-31.08,,
200,0,4.32,242,344.42,-1.12,-65.02,,
200,1,4.72,303.84,357.82,0.14,7.92,,
200,0,4.74,312.06,385.32,-0.2,-28.86,,
200,1,5.1,311.68,379,0.5,26.32,,
200,0,2.24,622.62,744.96,-0.34,-149.74,,
200,1,4.88,280.52,372.66,0.08,-8.3,,
200,1,5,322.04,370.58,0.6,12.58,,
200,1,5.06,286.78,372.98,0.18,10.22,,
200,0,4.78,317.6,367.32,-0.28,-10.04,,
200,1,4.66,252.94,345.7,0.06,-11.46,,
200,0,4.78,255.52,328.74,0.14,-74,,
200,0,4.86,223.82,342.36,-0.36,-42.34,,
200,1,0,0,0,0,0,,
200,0,0,0,0,0,0,,
200,0,1.94,555,695.56,-0.5,-164.16,,
200,0,1.92,628.7,759.86,0.08,-113.26,,
200,0,5.04,280.5,372.4,0.12,-33.32,,
200,1,5.18,276.5,397.5,0.46,30.94,,
200,1,4.96,303.96,389.48,-0.38,0.14,,
200,1,2.5,637.28,788.82,0.84,43.66,,
200,1,2.44,635.68,828.1,0.22,-41.32,,
200,1,0,0,0,0,0,,
200,1,4.08,326.72,363.1,0.2,39.6,,
200,1,2.48,591.74,769.74,-0.22,5.96,,
200,0,5.22,317.02,369.2,0.92,2.98,,
200,1,4.3,271.18,335.42,-0.1,15.78,,
200,1,1.62,582.2,708.32,0.14,-22.28,,
200,1,2.54,681.16,828.9,0.5,68.12,,
200,0,4.68,292.56,362.7,0.48,-14.62,,
200,0,4.74,274.72,377.76,-0.1,9.78,,
200,0,2.94,196.9,236.2,-2.44,-168.04,,
200,0,3.78,300.82,334.98,-0.08,10.32,,
200,1,4.56,332.34,360.96,0.16,7.46,,
200,0,5.46,271.72,377.42,0.3,-3.28,,
200,1,4.68,305.74,404.28,-0.58,49.46,,
200,1,4.56,348.6,347.66,2.12,151.38,,
200,1,2.6,657.38,858.48,0.1,-37.06,,
200,1,5.02,287.18,390.76,0.16,7.44,,
200,1,4.62,305.92,386.02,0.48,17.16,,
200,1,0,0,0,0,0,,
200,0,4.74,284.16,359.74,-0.36,-28.22,,
200,1,5,297.1,369.04,1.02,7.74,,
200,1,4.78,289.2,393.44,0.26,37.48,,
200,0,1.48,517.66,706.88,-1.06,-132.1,,
200,1,0,0,0,0,0,,
200,0,3.9,244.44,312.12,-1.06,-38.62,,
200,0,4.26,258.04,333.44,-0.4,-38.04,,
200,0,4.44,310.12,349.48,0.62,22.48,,
200,1,4.56,323.08,375.92,0.14,-17.16,,
200,1,4.68,330.1,397.32,0.14,39.5,,
200,0,4.12,316.12,345.74,-0.18,-13.9,,
200,1,4.92,308.7,389.72,0.36,13.24,,
200,0,4.22,229.66,337.42,-0.2,-34.52,,
200,1,4.58,273.06,381.16,-0.22,2.24,,
200,1,0,0,0,0,0,,
200,0,2.26,589.42,835.36,0.06,59.52,,
200,0,2.64,563.86,749.88,0,0,,
200,1,2.66,883.02,988.54,0.82,149.46,,
200,1,3.7,250.26,306.1,-1.32,-49.5,,
200,0,4.18,233.36,338.08,-0.22,-24.64,,
200,1,5.56,273.64,375.24,0,0,,
200,0,5.08,281.24,362.38,-0.22,-19.44,,
200,0,4.68,256.58,367.4,-0.88,-22.32,,
200,0,1.88,605.48,722.12,-0.16,-124.82,,
200,1,4.04,296.6,336.56,0,0,,
200,1,4.58,261.72,375.46,-0.06,11.52,,
200,1,2.26,610.94,855.34,0.1,78.9,,
200,1,4.68,264.92,391.36,-0.86,12.64,,
200,1,4.78,341.72,399.02,0,22.28,,
200,0,4.28,286.18,351.22,-0.58,-11.5,,
200,0,3.94,309.82,350.72,-0.92,3.2,,
200,0,4.64,236.54,343.92,-0.76,-33.26,,
200,1,2.18,527.8,710.76,-0.24,-81.92,,
200,0,4.14,286.6,349.92,-0.66,4.42,,
200,1,2.5,486.22,674.2,0,0,,
200,0,4.82,269.4,345.56,0.8,14.44,,
200,1,4.02,265.44,359.42,-0.4,-27.56,,
200,1,5.08,327.88,380.92,0.2,35.4,,
200,0,4.02,276.8,328,0.24,-0.04,,
200,0,2.2,479.96,661.56,-0.38,-59.2,,
200,0,5.1,266.32,377.92,-0.64,-9.62,,
200,0,4.62,294.12,350.64,0.06,5.4,,
200,1,5.34,325.3,380.94,1.44,56.08,,
200,0,4.62,284.84,365.38,0.2,9.82,,
200,1,5.08,314.34,382.68,0.72,30.06,,
200,0,5.44,292.2,385.28,0.74,-12.24,,
200,0,4.6,300.88,363.88,0,0,,
200,1,2.36,583.6,775.62,0.44,43.98,,
200,0,3.72,298.66,355.7,0.14,1.1,,
200,0,3.92,286.26,377.28,-0.22,21.92,,
200,0,4.64,250.62,363.82,-0.36,-5.38,,
200,1,4.82,334.54,387.54,0.54,36.1,,
200,1,4.2,245.92,348.64,0.04,14.62,,
200,0,4.58,254.3,325.8,-0.06,-31.26,,
200,0,4.2,322.36,350.66,-0.04,13.12,,
200,1,4.78,284.7,388.34,0,0,,
200,0,5.04,276.64,344.62,0.22,-30.78,,
200,0,4.02,282.98,324.64,-0.1,-38.28,,
200,0,4.56,324,372.06,1.52,31.36,,
200,0,4.78,247.96,341.82,-0.06,-44.34,,
200,0,3.98,216.6,303.5,-1,-108.96,,
200,0,4.48,295.04,349.9,-0.14,-1.42,,
200,1,4.26,362.22,381.42,-0.02,64.5,,
200,1,4.42,349.22,423.94,0.62,88.66,,
200,0,4.2,237.36,335.2,-0.78,-9.88,,
200,0,4.74,282.68,356.1,0.18,-15.32,,
200,0,4.18,248.9,352.06,0.22,0.84,,
200,1,5,301,386.62,0.24,7.28,,
200,0,3.76,260.34,322.86,-1.64,-120.06,,
200,1,4.5,325.52,403.5,0,0,,
200,0,4.64,263.14,352.06,-0.26,-4.08,,
200,0,5.4,301.14,380.16,0.76,-4.76,,
200,0,5.2,248.06,359.1,-0.26,-6.1,,
200,1,4.72,288.1,377.96,-0.16,0.52,,
200,1,4.9,255.66,362.02,-0.12,0.96,,
200,1,4.02,324.68,346.62,0.06,-16.46,,
200,0,4.42,277.6,350.9,0.08,-27.6,,
200,0,4.36,314.46,355.2,0.28,34.72,,
200,1,5,264.38,354.34,0.58,-6.46,,
200,1,4.22,270.4,358.22,-0.02,11.3,,
200,0,4.84,279.98,378.66,-0.1,7.16,,
200,1,3.82,296.52,360.1,-0.56,9.08,,
200,0,4.48,238.32,337.38,-0.12,-57.4,,
200,1,4.04,299.56,378.9,-0.14,71,,
200,0,4.56,260.2,344.46,-0.72,-31.92,,
200,1,4.94,269.12,373.16,-0.16,-4.2,,
200,0,3.96,225.68,339.66,-1.14,-68.42,,
200,1,4.36,285.82,347.46,-0.42,12.42,,
200,0,4.16,246.98,347,0.66,-12.52,,
200,1,4.6,272.54,358.8,-0.06,-3.36,,
200,1,4.42,321.16,384.96,-0.06,20.9,,
200,0,4.06,269.52,345.06,-0.36,-47.2,,
200,1,5.14,285.36,381.6,0,0,,
200,0,4.48,291.88,353.72,0.28,2.1,,
200,1,4.72,345.68,409.1,0.88,59.44,,
200,1,5.1,254.36,353.12,0.02,3.76,,
200,1,4.68,251.74,325.02,0.14,-8.12,,
200,1,4.36,334.68,364.5,-0.22,-26.14,,
200,0,4.84,288,359.44,0.14,8.36,,
200,0,4.28,225.58,306.4,-0.76,-70.66,,
200,0,4.82,262.9,347.86,0.12,16.48,,
200,0,4.18,323.9,326.32,0.24,-0.2,,
200,0,3.88,324.22,336.74,-0.32,5.68,,
200,0,4.2,291.48,334.58,0.2,10.28,,
200,1,4.58,390.14,401.74,0.8,106.38,,
200,1,4.5,331.48,369.56,1.76,64.46,,
200,0,4.32,223.88,320.66,-0.54,-14.68,,
200,0,4.18,291.1,334.84,0.18,14.9,,
200,0,4.18,252.22,312.9,-0.52,-78.12,,
200,0,4.3,248.4,345.3,-0.64,-38.56,,
200,0,4.56,265.74,349.98,-0.28,-20.56,,
200,0,5.02,309.56,385.98,0.28,0.6,,
200,1,4.62,377.72,381.2,0.42,49.38,,
200,0,4.54,259.4,345.42,-0.64,-52.2,,
200,1,4.98,318.82,381.68,0.38,26.86,,
200,1,4.26,274.18,359.26,-0.36,5.56,,
200,0,4.66,264.14,344.64,-0.08,-12.54,,
200,0,4.34,252.16,350.08,-0.72,-56.72,,
200,0,4.46,259.24,337.38,-0.42,-50.88,,
200,0,4.72,258.98,360.76,-0.5,-24.92,,
200,0,4.6,315.26,380.44,-0.3,-8.06,,
200,1,4.98,305.32,384.46,1.02,94.52,,
200,0,4.6,287.76,347.72,0.04,-0.7,,
200,1,4.74,335.56,402.62,1.18,95.34,,
200,0,4.66,297.24,357.48,-0.06,-22,,
200,0,4.62,284.82,347.48,0.6,1.56,,
200,0,4.2,274.98,351.6,-0.42,-25.46,,
200,1,5.14,259.84,363.96,-0.04,-20.62,,
200,1,4.28,324.78,363.98,-0.54,-12.4,,
200,0,3.74,281.48,328.5,-1.12,-84.56,,
200,0,4.48,252.86,345.26,-0.52,-18.52,,
200,1,4.5,295.42,371.86,-0.02,24.22,,
200,0,3.62,272.86,344.1,-1.62,-22.76,,
200,0,4.08,303.44,355.04,-0.52,0.6,,
200,0,4.48,245.28,350.56,0.14,-18.84,,
200,1,4.6,392.08,421.38,1.44,78.64,,
200,1,4.76,282.62,364.62,0.32,16,,
200,0,4.5,312.42,366.04,-0.14,-11.68,,
200,0,4.26,284.72,359.22,-0.14,17.98,,
200,0,4.7,282.12,363.66,-0.4,-1.76,,
200,0,4.78,235.74,340.88,0.16,-42.56,,
200,0,1.92,477.2,660.64,0.1,-97.92,,
200,1,2.22,684.84,808.3,0.7,72.5,,
200,1,0,0,0,0,0,,
200,0,2.16,510.42,722.56,0,0,,
200,0,4.72,263.98,353.04,0.1,-37.64,,
200,0,4.36,266.7,358.3,0.06,17.86,,
200,0,4.24,384.16,385.28,0,0,,
200,0,2.16,572.22,704.3,-0.6,-119.84,,
200,1,2.54,685.14,845.5,0.52,114.32,,
200,0,5.04,283.58,381.36,0.34,10.3,,
200,0,5.04,239.02,353.48,0.04,-26.32,,
200,1,4.7,283.66,341.32,1.08,45.64,,
200,0,3.82,274.64,324.2,-0.4,-4,,
200,1,4.1,278.4,324.92,0.48,26.96,,
200,1,4.94,281.72,344.66,0.44,-7.86,,
200,1,3.66,252.34,298.68,-0.32,-23.18,,
200,0,1.76,547.9,701.84,-0.04,31.08,,
200,0,4.46,242.96,346.72,-0.46,-38.54,,
200,1,3.98,322.9,362.06,-0.5,-16.86,,
200,0,4.78,252.24,369.38,-0.42,-5.46,,
200,1,5.12,268.5,359.32,-0.08,-3.68,,
200,0,4.58,303.14,380.78,-0.12,11.74,,
200,1,4.24,319.34,350.5,1.64,54,,
200,0,4.5,273.7,356.42,-0.48,-25.56,,
200,1,4.56,285.86,376.26,-0.26,13.38,,
200,0,4.9,298.84,387.06,-0.66,-22.52,,
200,0,4.58,285.66,348.48,0.18,-18.98,,
200,1,4.22,318.66,364.84,-0.3,6.54,,
200,1,4.12,329.76,354.24,0.06,14.26,,
200,0,4.18,276.94,342.88,0.1,-0.98,,
200,0,2.18,715.16,909.84,0.16,132.68,,
200,0,4.7,261.02,345.6,0.2,-28.02,,
200,0,4.5,243.12,339.84,-0.62,-56.24,,
200,0,4.24,289.58,355.04,-0.18,10.34,,
200,0,4.44,276.72,344.72,-0.22,-6.6,,
200,1,4.52,304.96,370.34,0.06,32.66,,
200,0,4.42,305.38,372.32,0.46,5.06,,
200,1,5,309.44,418.28,0.86,78.66,,
200,1,1.84,568.28,751.34,0.1,-63.92,,
200,0,1.34,569.64,632.32,-0.5,-138.4,,
200,1,1.94,677.04,779.34,-0.66,71.26,,
200,0,2.5,715.22,851.74,0.34,47,,
200,0,1.82,499.5,685.2,-0.32,-25.86,,
200,1,2.36,700.16,854.8,0.14,139.26,,
200,0,1.48,561.82,719.18,-0.6,-147.14,,
200,0,2.24,553.12,765.24,-0.22,-108.64,,
200,1,1.54,614.76,717.48,-2.2E-16,-14.1,,
200,0,1.62,704.24,788.32,0.48,37.38,,
200,1,2.94,769.58,852.52,0.36,108.62,,
200,0,4.24,301.66,372.84,0.04,41.42,,
200,1,4.9,304.02,366.56,0.54,31.74,,
200,1,4.78,245.64,348.32,0.22,-22.26,,
200,1,5.2,298.84,389.96,0.52,15.92,,
200,1,4.5,282.32,403.34,-0.1,69.86,,
200,1,4.52,317.56,367.58,0.36,41.12,,
200,0,4.9,277.84,381.44,-0.18,-16.2,,
200,0,4.72,281.78,356.88,-0.32,-42.96,,
200,0,4,234.26,308.84,-0.46,-60.12,,
200,0,4.04,231.72,310.12,-1,-84.18,,
200,1,3.76,314.4,358.88,-0.88,9.14,,
200,0,4.9,258.34,357.82,0.02,-23.42,,
200,0,4.22,254.2,354.04,-0.2,-9.36,,
200,1,4.7,258.26,356.82,-0.36,-18.18,,
200,1,4.26,338.58,341.1,0.4,29.82,,
200,0,4.98,266.72,368.6,0.36,13.02,,
200,0,4.64,274.08,359.2,-0.3,-24.58,,
200,1,4.7,360.52,391.28,0.52,77.66,,
200,0,5.26,284.9,385.66,0.56,17.8,,
200,1,4.84,324.04,380.74,0.34,10,,
200,0,4.08,267.6,338.76,0.2,15.82,,
200,1,3.86,266.72,322.98,0.1,-9.04,,
200,1,4.54,274.08,359.78,-0.32,24.42,,
200,1,4.58,315.62,331.06,0.5,-59.58,,
200,0,4.96,276.94,363.8,0.16,7.64,,
200,1,4.48,295.3,372.12,-0.32,11.14,,
200,0,4.8,265.22,354.16,0,-7.42,,
200,1,4.08,321.64,375.18,0.08,7.64,,
200,0,4.72,263.84,357.9,0.14,-46.2,,
200,0,4.52,263.1,344.02,0.16,-3.2,,
200,1,4.08,286.96,381.58,-0.16,19.6,,
200,1,4.68,255.22,334.02,0.56,5.84,,
200,0,4.46,295.6,335.72,0.58,-44.84,,
200,0,2.46,179.18,203.58,-3.12,-204.26,,
200,1,4.58,282.28,371.2,-0.38,20.66,,
200,0,4.64,257.52,340.52,0.36,-20.38,,
200,0,4.4,329.44,367.32,0.3,15.54,,
200,1,5.16,284.3,394.3,0.26,27.72,,
200,1,4.56,321.12,354.48,0.02,-6.98,,
200,1,5.44,283.1,382.62,0.24,-15.28,,
200,0,4.18,258.18,323.86,0.54,-8.1,,
200,0,3.62,281.84,312.6,-0.42,-24.56,,
200,1,4.62,276.12,357.14,-0.2,-1.94,,
200,0,4.36,244.48,331.42,-0.06,-24.74,,
200,0,5.1,272.82,366.18,-0.16,-5.24,,
200,0,4.26,264.22,343.82,0.56,11.68,,
200,1,5.02,275.02,350.6,0.12,-2.68,,
200,1,4.68,296.32,359.2,0.06,3.3,,
200,0,4.54,241.66,335.68,0.88,5.06,,
200,1,4.94,274.58,364.32,0.2,-31.28,,
200,0,3.98,267.74,316.18,-1.12,-72.78,,
200,0,4.2,306.42,344.04,0.08,-3.4,,
200,0,4.06,268.86,365.02,-0.92,-12.62,,
200,0,4.54,274.68,349.74,0.3,-12.82,,
200,1,5.54,324.56,384.88,-0.2,-11.36,,
200,0,4.34,265.76,332.8,0,-21.92,,
200,1,5.02,287.18,390.76,0.16,7.44,,
200,1,5.22,271.66,378.9,-0.06,8.02,,
200,1,4.24,320.08,362.94,-0.62,-0.4,,
200,1,5.08,303.12,363.84,0.68,29.06,,
200,0,4.54,260.9,363.66,-0.48,5.46,,
200,1,4.84,330.22,398.34,0.1,39.1,,
200,1,4.6,241.22,324.32,1,19.94,,
200,0,4.64,312.32,369.14,0,0,,
200,0,5.12,240.02,355.38,-0.38,-20.98,,
200,0,4.9,278.02,366.06,-0.24,-25.8,,
200,0,5.14,292.5,379.4,0.34,7.22,,
200,1,4.52,347.86,364.56,0.02,-3.04,,
200,0,4.98,289.48,351.18,0.1,-8.94,,
200,0,4.8,280.66,351.44,0.6,-2.76,,
200,0,4.76,265.06,358.18,0.1,-57.22,,
200,0,4.48,301.7,366.02,-0.3,-19.88,,
200,0,5.12,284.4,347.72,0.04,-33.42,,
200,1,5.68,298.04,402.14,0.62,32.44,,
200,1,5.74,277.96,370.24,0.9,1.42,,
200,0,5.14,267.96,365.72,-0.2,-13.68,,
200,1,4.56,259.64,346.78,-0.48,-10.5,,
200,1,4.88,299.26,383.68,0.04,29.3,,
200,0,0,0,0,0,0,,
200,1,3.96,288.16,385.38,-0.48,29.16,,
200,0,4.48,267.24,355.46,-0.2,-13.94,,
200,0,5.08,257.24,356.84,-0.14,-44.44,,
200,1,4.86,273.72,373.54,-0.34,7.72,,
200,1,4.76,265.78,347.42,0.04,-31.14,,
200,1,5.12,264.14,341.82,-0.36,-41.6,,
200,0,5.12,319.52,398.24,0.32,50.84,,
200,0,4.94,289.24,371.78,-0.18,-2.06,,
200,0,4.9,267.88,361.74,0.02,3.86,,
200,0,5.14,244.9,352.38,-0.12,-39.02,,
200,1,4.74,315.62,379.58,0.32,-14.36,,
200,0,4.22,260.14,353.52,-0.86,-59.68,,
200,1,4.58,326.18,368.7,-0.7,-1.12,,
200,1,4.48,267.56,340.22,0.62,27.62,,
200,1,4.38,286.06,347.88,-0.42,-8.76,,
200,1,4.38,280.74,372.48,-0.1,9.54,,
200,1,3.82,293.18,352.8,0.02,1.44,,
200,1,5.12,300.38,374.58,0.22,12.88,,
200,0,4.02,266.04,318.24,-1.16,-68,,
200,0,4.64,264.2,332.44,-0.26,-22.04,,
200,0,4.34,286.2,355.66,-0.46,-24.96,,
200,0,4.42,260.62,354.22,0.2,-18.04,,
200,0,4.02,306.46,372.68,-0.5,28.82,,
200,1,4.4,248.84,365.1,0.02,-2.82,,
200,1,4.44,321.94,388.44,0.74,116.22,,
200,0,4.26,260.22,327.72,1,29.76,,
200,0,4.62,272.76,335.48,0.42,-16.84,,
200,1,4.72,340.68,343.1,0.62,-18.16,,
200,1,4.62,305.66,364.44,0.32,24.02,,
200,1,4.44,259.36,358.94,-0.6,-26.48,,
200,0,4.3,260.7,339.18,0,0,,
200,1,5.2,295.94,368.66,0.34,24.2,,
200,0,4.38,295.02,360.26,-0.22,-15.38,,
200,1,4.64,299.94,377.66,0.2,36.52,,
200,0,3.82,326.12,387.12,-0.66,-12.82,,
200,0,4.78,269.4,373.68,0,0,,
200,0,4.08,271.86,343.76,-0.22,15.76,,
200,0,4.92,259.58,363.14,0.56,15.96,,
200,0,4.66,311.2,379.72,0.52,35.8,,
200,0,4.7,258.88,386.68,-0.38,4.76,,
200,1,4.78,303.44,372.14,-0.02,-11.9,,
200,1,4.26,243.34,362.14,-0.64,-27.62,,
200,0,4.76,334.92,351.38,0,0,,
200,1,4.56,280.72,360.68,0.18,13.02,,
200,0,3.96,313.64,317.96,-0.04,11.86,,
200,1,5.04,291.92,372.84,-0.42,-5.2,,
200,1,4.7,340,369.88,1.02,1.2,,
200,1,4.52,303.18,375.18,0.26,23.5,,
200,1,4.84,311.92,371.4,0.44,59.3,,
200,1,4.94,302.76,379.92,0.04,-0.1,,
200,1,4.7,260.34,366.64,-0.64,-1.48,,
200,1,4.98,307.96,363.56,0.26,23.9,,
200,0,4.88,252.56,333.78,0.02,-15.76,,
200,0,4.84,273.08,345.5,0.66,-2.66,,
200,1,5,271.42,363.12,0.34,16.46,,
200,0,5.28,276.22,364.4,0.76,16.62,,
200,1,4.62,326.86,379.56,0,0,,
200,0,4.66,289.94,354.22,0.8,-11.72,,
200,0,4.38,269.46,364.6,-0.56,-10.42,,
200,0,4.66,270.08,352.16,0,0,,
200,0,4.66,231.4,332.22,-0.02,-68.34,,
200,1,4.06,318.48,330.04,-0.02,-31.32,,
200,0,4.42,240.98,335.66,-0.34,-66.1,,
200,1,4.48,345.42,392,0.28,32.26,,
200,0,4.1,290.26,362.06,-0.96,9.26,,
200,1,4.64,324.62,382.22,0.48,43.74,,
200,1,4.42,382.44,365.16,1.88,120.28,,
200,0,3.8,282.28,333.46,-0.24,-23.24,,
200,1,5.24,285.88,373.54,-0.1,-9.74,,
200,0,3.3,241.02,298.86,-1.48,-116.82,,
200,0,4.34,239.94,341.68,-0.74,-12.12,,
200,0,4.6,275.66,356.84,-0.36,-7.22,,
200,1,4.8,319.6,383.06,0.12,6.78,,
200,0,4.24,279.46,343.2,-0.18,-11.04,,
200,1,4.72,303.84,357.82,0.14,7.92,,
200,1,4.6,310.42,363.4,-0.24,6.98,,
200,0,4.74,279.88,349.6,0.04,-11.3,,
200,0,4.24,384.16,385.28,0,0,,
200,0,4.3,250.16,366.38,-0.56,-13.78,,
200,0,2.12,607.94,751.6,0.38,-69.62,,
200,0,5.52,282.46,374.98,0.64,-2.18,,
200,1,1.62,681.42,804.92,-0.24,26.56,,
200,1,2.44,489.38,697.16,0,0,,
200,1,4.78,269.58,354.86,0.3,13.54,,
200,0,3.6,251.5,329,0.14,-5.1,,
200,1,4.78,295.26,370.12,0.4,27.5,,
200,1,4.76,306.72,345.48,0.36,12.62,,
200,0,5.12,285.7,363.16,0.08,7.36,,
200,1,4.86,255.6,350.22,-0.48,2.68,,
200,0,4.8,300.06,352.16,0.94,-4.7,,
200,1,4.26,303.2,373.88,0,0,,
200,1,5.12,269,372.3,0.38,4.6,,
200,1,4.6,295.28,383.72,0.22,42.52,,
200,0,4.26,264.22,343.82,0.56,11.68,,
200,1,2.02,534.36,766.5,0,0,,
200,1,2.3,539.16,732.94,0,0,,
200,1,4.3,271.34,345.68,-0.12,-32.46,,
200,0,0,0,0,0,0,,
200,1,1.94,544.44,743.96,-0.1,-36.24,,
200,1,1.94,611.98,871.62,0.06,158.38,,
200,1,1.74,567.46,797.64,0,0,,
200,1,2.24,549.14,777.16,0,0,,
200,1,4.02,285.48,319.2,0.02,-17.56,,
200,1,5.22,289.96,369.38,0.64,5.34,,
200,0,4.1,280.14,364.18,-0.42,-17.06,,
200,1,4.44,321.94,389.02,0.56,10.42,,
200,1,4.22,317.78,396.62,-0.16,46.54,,
200,1,4.56,275.7,370.56,-0.04,-17.26,,
200,0,3.6,224.48,298.34,-1.18,-102.76,,
200,1,2.28,534.86,754.04,-0.04,-60.58,,
200,0,2.56,529.94,729.08,0,0,,
200,1,4.58,288.6,368.44,0.1,-15.84,,
200,1,4.84,250.12,382.82,-0.56,-1.42,,
200,1,4.68,302.84,354.32,0.22,19.92,,
200,0,4.82,291.56,366.24,0.4,19.04,,
200,0,4.62,262.16,341.04,0.14,-26.98,,
200,0,4.58,266.36,330.66,-0.1,-67.78,,
200,0,4.68,288.8,372.16,0.18,1.52,,
200,1,4.76,287.92,354.86,1.36,58.88,,
200,0,4.76,297.46,370.36,-0.48,29.16,,
200,0,4.68,312.36,365.8,0.38,28.36,,
200,0,4.3,281.94,330.78,0.34,-31.46,,
200,1,4.7,281.82,381.16,0.12,23.42,,
200,0,4.62,262.32,357.92,-0.2,-21.54,,
200,0,1.82,511.54,668.08,-0.28,-2.26,,
200,0,4.8,312.24,356.02,-0.4,17.48,,
200,1,5.06,344.7,406.74,-1.02,1.32,,
200,0,5.02,351.48,407.34,0.5,31.4,,
200,1,4.56,298.42,387.36,-0.26,7.28,,
200,0,4.8,238.38,342.8,0,0,,
200,0,4.64,299.36,352.08,0.38,8.8,,
200,1,2.2,568.44,765.96,0.56,91.6,,
200,1,2,469.1,648.06,0,0,,
200,0,1.76,499.32,725.82,0,0,,
200,0,2.14,548.86,743.32,0.04,-24.6,,
200,0,1.86,500.06,733.74,0,0,,
200,1,4.42,299.4,375.54,-0.1,28.4,,
200,0,4.02,257.58,349.14,-0.52,9.02,,
200,1,4.38,272.26,358.34,0.64,19.48,,
200,0,5.12,281.44,386.98,0.66,5.86,,
200,0,2.44,527.46,733.82,0.46,-25.9,,
200,0,2.54,566.04,775.72,0,0,,
200,1,3.74,282.04,330.24,-0.06,-18.8,,
200,1,1.68,473.68,674.08,0,0,,
200,1,2.28,580.72,784.18,0.16,68.68,,
200,1,3.62,304.36,358.64,-0.4,-34.14,,
200,1,2.04,451.24,620.08,0.72,4.3,,
200,1,2.26,539.74,743.56,-0.1,-13.58,,
200,1,1.92,495.54,710.7,-0.2,52.52,,
200,0,2.34,571.82,757.36,0,0,,
200,0,4.5,263.66,328.4,-0.1,-24.9,,
200,0,4.48,263.54,356.78,0.16,-10.98,,
200,0,3.46,233.7,315.12,-1.02,-63.82,,
200,0,3.56,261.88,326.2,-0.08,-38.34,,
200,0,4.44,327.38,361.96,0.24,-12.16,,
200,1,4.2,254.72,338.18,0.06,3.38,,
200,0,3.96,301.1,325.64,-0.26,11.22,,
200,1,4.92,979.24,679.8,1.2,71.64,,
200,1,4.06,253.36,309.94,0,-28.76,,
200,0,5.22,792.98,572.22,0.28,5.86,,
200,0,4.42,311.84,361.32,1.36,46.98,,
200,1,5.28,285.88,383.38,-0.06,8.78,,
200,0,3.98,250.12,331.5,-0.36,-44.26,,
200,1,5,342.26,385.46,0.56,51.3,,
